Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
143,P3256,U29417,Ana García,1,2,4,1632536035,Me gustó bastante,Superó todas mis expectativas. Llegó antes de lo previsto. Podría ser mejor. El empaque estaba dañado. Funciona perfectamente
144,P9174,U23380,Juan López,8,12,4,1574907235,Buena relación calidad-precio,El servicio al cliente fue atento. La calidad fue impresionante. Podría ser mejor. Sin dudas volvería a comprarlo. El empaque estaba dañado
145,P9057,U41464,Luis López,8,8,2,1687486435,Servicio lento y atención deficiente,Superó todas mis expectativas. El empaque estaba dañado. No lo recomendaría. Funciona perfectamente. El servicio al cliente fue atento
146,P8460,U80013,Luis López,2,4,4,1545617635,Muy buen producto,La calidad fue impresionante. Superó todas mis expectativas. El empaque estaba dañado. Podría ser mejor. Sin dudas volvería a comprarlo
147,P4183,U95837,Sofía Rodríguez,5,8,2,1688868835,Servicio lento y atención deficiente,No lo recomendaría. El servicio al cliente fue atento. La calidad fue impresionante. Llegó antes de lo previsto. No cumplió con la descripción
148,P9291,U18378,Isabel González,6,11,2,1568340835,Servicio lento y atención deficiente,Funciona perfectamente. No lo recomendaría. El empaque estaba dañado. Sin dudas volvería a comprarlo. El servicio al cliente fue atento
149,P3676,U95639,Jorge Torres,3,7,1,1687832035,Muy mala experiencia,Sin dudas volvería a comprarlo. No lo recomendaría. El servicio al cliente fue atento. Superó todas mis expectativas. La calidad fue impresionante
150,P1158,U88560,Jorge García,7,10,1,1721355235,Muy mala experiencia,Funciona perfectamente. La calidad fue impresionante. El servicio al cliente fue atento. No lo recomendaría. Superó todas mis expectativas
151,P9154,U65540,Luis Sánchez,10,10,5,1728958435,Superó mis expectativas,Podría ser mejor. Llegó antes de lo previsto. Funciona perfectamente. El empaque estaba dañado. No lo recomendaría
152,P4014,U44516,Pedro Pérez,9,14,5,1477793635,Superó mis expectativas,La calidad fue impresionante. El servicio al cliente fue atento. Podría ser mejor. Sin dudas volvería a comprarlo. El empaque estaba dañado
153,P9458,U80497,María Hernández,6,6,1,1705371235,Terrible servicio,Sin dudas volvería a comprarlo. El servicio al cliente fue atento. No lo recomendaría. Superó todas mis expectativas. La calidad fue impresionante
154,P7268,U32080,Isabel Ramírez,0,3,1,1534817635,No lo recomiendo en absoluto,No cumplió con la descripción. Podría ser mejor. El empaque estaba dañado. No lo recomendaría. Sin dudas volvería a comprarlo
155,P4490,U16099,Ana Sánchez,3,3,3,1620094435,"Cumple, pero sin destacar",Sin dudas volvería a comprarlo. El servicio al cliente fue atento. Llegó antes de lo previsto. El empaque estaba dañado. La calidad fue impresionante
156,P7562,U21332,Isabel García,5,8,5,1732846435,Excelente compra,El servicio al cliente fue atento. Funciona perfectamente. Podría ser mejor. La calidad fue impresionante. Llegó antes de lo previsto
157,P3080,U20704,Pedro Torres,6,11,3,1517451235,Está bien para su precio,No lo recomendaría. Funciona perfectamente. Llegó antes de lo previsto. El empaque estaba dañado. Superó todas mis expectativas
158,P1361,U84944,Luis González,6,11,4,1540692835,Buena relación calidad-precio,El empaque estaba dañado. No lo recomendaría. Superó todas mis expectativas. Llegó antes de lo previsto. No cumplió con la descripción
159,P3254,U97457,Ana Hernández,5,8,5,1640225635,Excelente compra,El servicio al cliente fue atento. Funciona perfectamente. Superó todas mis expectativas. La calidad fue impresionante. No lo recomendaría
160,P6444,U99172,Luis Torres,8,11,2,1714788835,Podría mejorar,Funciona perfectamente. Sin dudas volvería a comprarlo. No cumplió con la descripción. Podría ser mejor. No lo recomendaría
161,P5039,U61311,Pedro Torres,0,2,1,1566958435,No lo recomiendo en absoluto,No cumplió con la descripción. La calidad fue impresionante. Podría ser mejor. El empaque estaba dañado. Sin dudas volvería a comprarlo
162,P3805,U82971,María González,9,9,3,1526696035,"Cumple, pero sin destacar",El empaque estaba dañado. La calidad fue impresionante. Llegó antes de lo previsto. Superó todas mis expectativas. El servicio al cliente fue atento
163,P4243,U44855,Juan González,9,10,1,1693102435,Terrible servicio,Superó todas mis expectativas. No cumplió con la descripción. El empaque estaba dañado. Llegó antes de lo previsto. Sin dudas volvería a comprarlo
164,P7557,U12475,María Hernández,9,11,4,1656641635,Me gustó bastante,El servicio al cliente fue atento. El empaque estaba dañado. No lo recomendaría. Llegó antes de lo previsto. No cumplió con la descripción
165,P5714,U28697,Pedro López,5,9,1,1711678435,No lo recomiendo en absoluto,La calidad fue impresionante. El empaque estaba dañado. Funciona perfectamente. No lo recomendaría. Llegó antes de lo previsto
166,P7898,U90502,Sofía Rodríguez,9,14,5,1650939235,Superó mis expectativas,Sin dudas volvería a comprarlo. No lo recomendaría. Funciona perfectamente. El servicio al cliente fue atento. Llegó antes de lo previsto
167,P4123,U25016,Carlos Ramírez,5,7,4,1714270435,Buena relación calidad-precio,No lo recomendaría. El empaque estaba dañado. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Llegó antes de lo previsto
168,P8781,U13737,Pedro Sánchez,5,8,3,1724811235,"Cumple, pero sin destacar",No cumplió con la descripción. Sin dudas volvería a comprarlo. Superó todas mis expectativas. La calidad fue impresionante. El empaque estaba dañado
169,P5900,U25698,María García,4,7,1,1469067235,Muy mala experiencia,Sin dudas volvería a comprarlo. Funciona perfectamente. No lo recomendaría. Podría ser mejor. El empaque estaba dañado
170,P8466,U91556,Pedro Torres,6,9,4,1513217635,Me gustó bastante,Sin dudas volvería a comprarlo. El servicio al cliente fue atento. Podría ser mejor. No cumplió con la descripción. La calidad fue impresionante
171,P2691,U19965,María Hernández,1,2,3,1699928035,Está bien para su precio,Sin dudas volvería a comprarlo. No cumplió con la descripción. La calidad fue impresionante. Podría ser mejor. Llegó antes de lo previsto
172,P1989,U36560,Isabel Torres,9,13,5,1535508835,Excelente compra,No cumplió con la descripción. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Superó todas mis expectativas. No lo recomendaría
173,P5123,U82257,Isabel López,6,6,1,1458612835,El producto llegó roto,Llegó antes de lo previsto. Superó todas mis expectativas. El servicio al cliente fue atento. No cumplió con la descripción. Sin dudas volvería a comprarlo
174,P6731,U66731,Jorge Torres,10,11,1,1719108835,Muy mala experiencia,Sin dudas volvería a comprarlo. La calidad fue impresionante. El empaque estaba dañado. Llegó antes de lo previsto. Superó todas mis expectativas
175,P3267,U96609,Jorge Torres,0,0,1,1726712035,Terrible servicio,El empaque estaba dañado. No cumplió con la descripción. Superó todas mis expectativas. Sin dudas volvería a comprarlo. Funciona perfectamente
176,P5886,U64366,Lucía López,5,8,1,1595643235,No lo recomiendo en absoluto,No lo recomendaría. El servicio al cliente fue atento. Funciona perfectamente. Llegó antes de lo previsto. El empaque estaba dañado
177,P3621,U49084,Sofía Torres,8,13,4,1470622435,Buena relación calidad-precio,No cumplió con la descripción. Funciona perfectamente. No lo recomendaría. La calidad fue impresionante. Sin dudas volvería a comprarlo
178,P1049,U77087,Luis Ramírez,1,5,4,1595988835,Buena relación calidad-precio,Funciona perfectamente. No lo recomendaría. Sin dudas volvería a comprarlo. La calidad fue impresionante. No cumplió con la descripción
179,P7023,U42867,Juan Ramírez,7,11,5,1703643235,Superó mis expectativas,El servicio al cliente fue atento. El empaque estaba dañado. Funciona perfectamente. Podría ser mejor. No cumplió con la descripción
180,P8939,U68376,Pedro Martínez,0,0,4,1684116835,Me gustó bastante,Funciona perfectamente. La calidad fue impresionante. El servicio al cliente fue atento. Podría ser mejor. Superó todas mis expectativas
181,P4547,U55592,Luis Martínez,6,6,5,1480472035,Superó mis expectativas,Podría ser mejor. Llegó antes de lo previsto. El servicio al cliente fue atento. Superó todas mis expectativas. El empaque estaba dañado
182,P8093,U75865,Luis González,1,2,2,1708740835,Podría mejorar,El empaque estaba dañado. Podría ser mejor. No lo recomendaría. El servicio al cliente fue atento. Llegó antes de lo previsto
183,P6891,U65795,Lucía López,10,13,2,1726971235,No fue lo que esperaba,El servicio al cliente fue atento. El empaque estaba dañado. Llegó antes de lo previsto. Superó todas mis expectativas. No lo recomendaría
184,P3217,U86314,Isabel Martínez,3,3,3,1699668835,Está bien para su precio,La calidad fue impresionante. Sin dudas volvería a comprarlo. Llegó antes de lo previsto. Superó todas mis expectativas. Podría ser mejor
185,P1048,U68253,Sofía Torres,10,15,5,1633400035,Superó mis expectativas,Funciona perfectamente. Podría ser mejor. El empaque estaba dañado. No lo recomendaría. Superó todas mis expectativas
186,P1567,U31270,Pedro Ramírez,7,12,5,1602641635,Excelente compra,Funciona perfectamente. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Podría ser mejor. No cumplió con la descripción
187,P9222,U17978,Pedro Rodríguez,0,5,2,1468376035,Podría mejorar,No lo recomendaría. No cumplió con la descripción. Superó todas mis expectativas. Sin dudas volvería a comprarlo. Podría ser mejor
188,P7020,U59344,Carlos González,7,10,3,1478052835,"Cumple, pero sin destacar",Sin dudas volvería a comprarlo. El empaque estaba dañado. El servicio al cliente fue atento. No lo recomendaría. Podría ser mejor
189,P5085,U55143,Luis Pérez,3,3,1,1466129635,Muy mala experiencia,No cumplió con la descripción. La calidad fue impresionante. Podría ser mejor. No lo recomendaría. El servicio al cliente fue atento
190,P9310,U37012,Sofía González,3,7,1,1560305635,Muy mala experiencia,El servicio al cliente fue atento. Superó todas mis expectativas. No cumplió con la descripción. Funciona perfectamente. Sin dudas volvería a comprarlo
191,P1292,U76279,Carlos Torres,8,13,5,1504059235,Excelente compra,Podría ser mejor. Llegó antes de lo previsto. Funciona perfectamente. El empaque estaba dañado. El servicio al cliente fue atento
192,P4427,U42656,Luis Hernández,5,6,1,1726712035,Muy mala experiencia,Funciona perfectamente. Llegó antes de lo previsto. El servicio al cliente fue atento. Podría ser mejor. La calidad fue impresionante
193,P7990,U67217,Isabel Torres,5,7,5,1560305635,Superó mis expectativas,El servicio al cliente fue atento. Llegó antes de lo previsto. El empaque estaba dañado. Sin dudas volvería a comprarlo. No cumplió con la descripción
194,P1604,U53980,Lucía García,9,12,1,1548641635,El producto llegó roto,No cumplió con la descripción. La calidad fue impresionante. Superó todas mis expectativas. Sin dudas volvería a comprarlo. Llegó antes de lo previsto
195,P7455,U91913,Juan Ramírez,5,6,2,1648260835,Servicio lento y atención deficiente,No lo recomendaría. No cumplió con la descripción. Sin dudas volvería a comprarlo. El empaque estaba dañado. Llegó antes de lo previsto
196,P2305,U53946,Pedro Torres,7,8,1,1466993635,Terrible servicio,Superó todas mis expectativas. No lo recomendaría. El servicio al cliente fue atento. Funciona perfectamente. Llegó antes de lo previsto
197,P5208,U88834,Jorge Pérez,0,2,2,1516673635,No fue lo que esperaba,No lo recomendaría. La calidad fue impresionante. El servicio al cliente fue atento. Funciona perfectamente. No cumplió con la descripción
198,P1255,U86192,Pedro Ramírez,0,0,2,1609899235,Servicio lento y atención deficiente,Superó todas mis expectativas. No cumplió con la descripción. No lo recomendaría. El servicio al cliente fue atento. Funciona perfectamente
199,P8963,U23470,Sofía García,0,5,4,1468030435,Buena relación calidad-precio,Llegó antes de lo previsto. La calidad fue impresionante. No cumplió con la descripción. Funciona perfectamente. Podría ser mejor
200,P7012,U12942,Jorge Martínez,1,4,3,1651803235,"Cumple, pero sin destacar",Funciona perfectamente. Sin dudas volvería a comprarlo. La calidad fue impresionante. Llegó antes de lo previsto. No cumplió con la descripción
201,P8825,U48724,Pedro Ramírez,10,11,1,1700878435,Terrible servicio,Sin dudas volvería a comprarlo. No lo recomendaría. No cumplió con la descripción. El servicio al cliente fue atento. La calidad fue impresionante
202,P1438,U42732,Isabel Martínez,1,5,1,1653531235,Muy mala experiencia,No cumplió con la descripción. Funciona perfectamente. El empaque estaba dañado. No lo recomendaría. El servicio al cliente fue atento
203,P4640,U53300,Jorge López,7,8,1,1675736035,No lo recomiendo en absoluto,Funciona perfectamente. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. El empaque estaba dañado. Llegó antes de lo previsto
204,P1295,U22742,Ana Rodríguez,7,8,4,1715393635,Muy buen producto,Funciona perfectamente. Superó todas mis expectativas. Sin dudas volvería a comprarlo. Llegó antes de lo previsto. El empaque estaba dañado
205,P1620,U34341,María Sánchez,2,6,1,1460081635,Terrible servicio,La calidad fue impresionante. El servicio al cliente fue atento. No lo recomendaría. Superó todas mis expectativas. Sin dudas volvería a comprarlo
206,P8552,U87683,Lucía Rodríguez,8,11,3,1678932835,"Cumple, pero sin destacar",No cumplió con la descripción. El empaque estaba dañado. El servicio al cliente fue atento. No lo recomendaría. Podría ser mejor
207,P3932,U44237,Isabel Ramírez,10,15,2,1457057635,No fue lo que esperaba,El servicio al cliente fue atento. La calidad fue impresionante. Sin dudas volvería a comprarlo. No lo recomendaría. Funciona perfectamente
208,P1162,U75032,Lucía López,9,12,4,1545617635,Muy buen producto,Llegó antes de lo previsto. Podría ser mejor. El empaque estaba dañado. Sin dudas volvería a comprarlo. Funciona perfectamente
